Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
237,957,31,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,8,Initmates,Dresses,Fine knit
238,900,23,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,11,Initmates,Dresses,Dresses
239,912,50,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,12,General Petite,Intimate,Fine knit
240,839,50,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,7,General,Jackets,Dresses
241,900,38,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,11,Initmates,Tops,Pants
242,1127,64,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,6,Initmates,Jackets,Dresses
243,827,55,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,6,General Petite,Dresses,Knits
244,1039,67,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,3,General Petite,Tops,Blouses
245,915,46,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,10,General,Bottoms,Fine knit
246,833,55,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,3,General,Intimate,Knits
247,828,56,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,7,General,Intimate,Fine knit
248,900,67,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,3,General,Intimate,Blouses
249,1090,26,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,13,General,Bottoms,Knits
250,969,45,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,8,General Petite,Dresses,Knits
251,886,23,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,0,General Petite,Jackets,Pants
252,840,18,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,9,General Petite,Bottoms,Pants
253,997,39,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,5,General Petite,Bottoms,Fine knit
254,1122,38,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,11,Initmates,Dresses,Pants
255,946,54,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,9,General,Dresses,Fine knit
256,867,69,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,0,Initmates,Intimate,Pants
257,845,56,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,8,General,Dresses,Dresses
258,1163,54,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,7,Initmates,Bottoms,Dresses
259,903,53,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,7,General,Bottoms,Knits
260,923,58,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,8,General Petite,Tops,Dresses
261,1085,65,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,10,Initmates,Tops,Knits
262,1159,34,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,14,Initmates,Tops,Dresses
263,932,69,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,11,Initmates,Dresses,Fine knit
264,813,51,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,6,General,Tops,Knits
265,1032,50,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,6,General Petite,Intimate,Blouses
266,1013,55,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,6,Initmates,Intimate,Blouses
267,919,37,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,6,Initmates,Dresses,Knits
268,973,27,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,4,Initmates,Jackets,Knits
269,948,49,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,1,General,Bottoms,Fine knit
270,1114,23,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,6,General Petite,Bottoms,Knits
271,974,34,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,2,General,Dresses,Pants
272,919,68,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,1,General,Intimate,Fine knit
273,1048,67,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,1,Initmates,Dresses,Pants
274,1054,58,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,12,General Petite,Jackets,Blouses
275,918,49,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,6,General Petite,Tops,Knits
276,989,66,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,12,General Petite,Jackets,Knits
277,1183,54,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,1,General Petite,Dresses,Dresses
278,835,56,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,10,General,Jackets,Blouses
279,943,61,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,14,General,Tops,Fine knit
280,898,30,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,10,General Petite,Jackets,Blouses
281,899,36,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,0,General Petite,Bottoms,Pants
282,811,44,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,2,General Petite,Dresses,Dresses
283,1148,64,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,9,Initmates,Bottoms,Blouses
284,1074,68,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,12,General Petite,Dresses,Knits
285,997,59,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,5,Initmates,Tops,Knits
286,1052,25,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,8,Initmates,Intimate,Blouses
287,1103,49,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,4,Initmates,Jackets,Fine knit
288,812,53,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,12,General,Dresses,Fine knit
289,807,53,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,2,General Petite,Intimate,Dresses
290,871,52,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,12,Initmates,Jackets,Dresses
291,1014,23,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,7,Initmates,Bottoms,Blouses
292,853,43,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,2,General,Intimate,Pants
293,990,29,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,0,General,Bottoms,Blouses
294,986,45,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,11,General Petite,Dresses,Pants
295,888,45,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,12,General,Jackets,Dresses
296,1148,45,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,11,Initmates,Bottoms,Knits
297,821,29,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,10,General,Bottoms,Dresses
298,1045,58,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,3,General Petite,Intimate,Blouses
299,929,18,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,10,General Petite,Jackets,Knits
300,862,50,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,10,Initmates,Dresses,Blouses
301,1121,40,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,14,General Petite,Tops,Dresses
302,888,24,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,9,General,Intimate,Pants
303,897,69,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,11,Initmates,Dresses,Knits
304,1186,49,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,13,General,Dresses,Pants
305,947,27,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,7,Initmates,Intimate,Knits
306,1125,28,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,6,General Petite,Bottoms,Pants
307,897,64,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,8,Initmates,Dresses,Blouses
308,941,26,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,13,General,Tops,Blouses
309,846,67,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,2,General Petite,Intimate,Dresses
310,925,63,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,8,General Petite,Jackets,Knits
311,833,21,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,11,General Petite,Bottoms,Pants
312,953,68,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,10,Initmates,Tops,Knits
313,1053,55,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,9,Initmates,Dresses,Knits
314,1054,32,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,13,General Petite,Jackets,Dresses
315,816,38,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,8,General Petite,Bottoms,Dresses
316,1072,69,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,14,Initmates,Intimate,Dresses
317,1179,21,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,10,General Petite,Dresses,Dresses
318,1035,59,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,12,General,Bottoms,Fine knit
319,1141,54,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,2,General,Jackets,Fine knit
320,991,38,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,8,General,Intimate,Pants
321,927,58,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,7,General Petite,Jackets,Knits
322,1130,38,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,10,Initmates,Jackets,Fine knit
323,1019,34,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,1,General Petite,Tops,Pants
324,983,28,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,2,Initmates,Tops,Knits
325,908,60,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,10,General Petite,Intimate,Knits
326,933,41,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,3,Initmates,Jackets,Dresses
327,803,41,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,8,General Petite,Bottoms,Pants
328,981,27,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,13,Initmates,Dresses,Knits
329,1086,56,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,4,General Petite,Dresses,Dresses
330,886,19,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,8,Initmates,Intimate,Dresses
331,1039,51,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,12,General Petite,Bottoms,Pants
332,895,32,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,11,General,Dresses,Blouses
333,836,63,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,11,Initmates,Bottoms,Knits
334,979,36,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,3,General Petite,Bottoms,Fine knit
335,1171,56,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,14,General,Intimate,Knits
336,888,18,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,5,Initmates,Jackets,Blouses
337,903,60,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,8,General Petite,Tops,Knits
338,862,41,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,1,General,Bottoms,Fine knit
339,1112,41,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,11,Initmates,Intimate,Blouses
340,1166,59,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,2,Initmates,Dresses,Blouses
341,936,36,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,8,General,Dresses,Pants
342,1168,63,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,6,General,Jackets,Dresses
343,899,47,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,0,General Petite,Intimate,Knits
344,1035,30,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,0,General Petite,Bottoms,Pants
